cod_semestre;cod_facultad;cod_escuela;cod_plan;cod_asignatura;cod_alumno;val_calific_final
20201;20;1;2018  ;20118057;18200153;12
20201;20;1;2018  ;20118057;18200046;15
20201;20;1;2018  ;20118057;18200042;0
20201;20;1;2018  ;20118057;18200050;13
20201;20;1;2018  ;20118057;18200051;13
20201;20;1;2018  ;20118057;18200055;14
20201;20;1;2018  ;20118057;18200057;14
20201;20;1;2018  ;20118057;18200182;14
20201;20;1;2018  ;20118057;18200124;15
20201;20;1;2018  ;20118057;18200122;14
20201;20;1;2018  ;20118057;18200148;13
20201;20;1;2018  ;20118057;18200059;13
20201;20;1;2018  ;20118057;18200066;15
20201;20;1;2018  ;20118057;18200205;14
20201;20;1;2018  ;20118057;18200206;16
20201;20;1;2018  ;20118057;18200216;15
20201;20;1;2018  ;20118057;18200024;14
20201;20;1;2018  ;20118057;18200195;15
20201;20;1;2018  ;20118057;18200201;13
20201;20;1;2018  ;20118057;18200140;9
20201;20;1;2018  ;20118057;18200139;12
20201;20;1;2018  ;20118057;18200198;1
20201;20;1;2018  ;20118057;18200161;1
20201;20;1;2018  ;20118057;18200032;0
20201;20;1;2018  ;20118057;18200165;10
20201;20;1;2018  ;20118057;18200232;15
20201;20;1;2018  ;20118057;18200132;8
20201;20;1;2018  ;20118057;18200192;8
20201;20;1;2018  ;20118057;18200020;1
20201;20;1;2018  ;20118057;18200185;0
20201;20;1;2018  ;20118057;18200183;7
20201;20;1;2018  ;20118057;18200016;14
20201;20;1;2018  ;20118057;18200154;3
20201;20;1;2018  ;20118057;18200169;2
20201;20;1;2018  ;20118057;18200009;3
20201;20;1;2018  ;20118057;18200233;2
20201;20;1;2018  ;20118057;18200227;12
20201;20;1;2018  ;20118057;18200015;1
20201;20;1;2018  ;20118057;18200211;4
20201;20;1;2018  ;20118057;18200190;15
20201;20;1;2018  ;20118057;18200194;14
20201;20;1;2018  ;20118057;18200200;10
20201;20;1;2018  ;20118057;18200210;10
20201;20;1;2018  ;20118057;18200219;1
20201;20;1;2018  ;20118057;18200151;13
20201;20;1;2018  ;20118057;18200159;6
20201;20;1;2018  ;20118057;18200058;9
20201;20;1;2018  ;20118057;18200173;3
20201;20;1;2018  ;20118057;18200168;1
20201;20;1;2018  ;20118057;18200172;3
20201;20;1;2018  ;20118057;18200001;1
20201;20;1;2018  ;20118057;18200012;12
20201;20;1;2018  ;20118057;18200014;11
20201;20;1;2018  ;20118057;18200239;11
20201;20;1;2018  ;20118057;18200006;12
20201;20;1;2018  ;20118057;18200033;13
20201;20;1;2018  ;20118057;18200049;11
20201;20;1;2018  ;20118057;18200053;2
20201;20;1;2018  ;20118057;18200068;12
20201;20;1;2018  ;20118057;18200229;12
20201;20;1;2018  ;20118057;18200184;11
20201;20;1;2018  ;20118057;18200187;13
20201;20;1;2018  ;20118057;18200133;2
20201;20;1;2018  ;20118057;18200178;3
20201;20;1;2018  ;20118057;18200191;13
20201;20;1;2018  ;20118057;18200019;16
20201;20;1;2018  ;20118057;18200186;10
20201;20;1;2018  ;20118057;18200121;12
20201;20;1;2018  ;20118057;18200129;14
20201;20;1;2018  ;20118057;18200164;11
20201;20;1;2018  ;20118057;18200029;5
20201;20;1;2018  ;20118057;18200156;1
20201;20;1;2018  ;20118057;18200222;15
20201;20;1;2018  ;20118057;18200141;14
20201;20;1;2018  ;20118057;18200030;13
20201;20;1;2018  ;20118057;18200060;2
20201;20;1;2018  ;20118057;18200039;2
20201;20;1;2018  ;20118057;18200065;6
20201;20;1;2018  ;20118057;18200175;2
20201;20;1;2018  ;20118057;18200220;11
20201;20;1;2018  ;20118057;18200217;13
20201;20;1;2018  ;20118057;18200226;12
20201;20;1;2018  ;20118057;18200235;12
20201;20;1;2018  ;20118057;18200225;2
20201;20;1;2018  ;20118057;18200025;13
20201;20;1;2018  ;20118057;18200067;12
20201;20;1;2018  ;20118057;18200017;13
20201;20;1;2018  ;20118057;18200064;12
20201;20;1;2018  ;20118057;18200135;11
20201;20;1;2018  ;20118057;18200138;12
20201;20;1;2018  ;20118057;18200223;19
20201;20;1;2018  ;20118057;18200208;11
20201;20;2;2009  ;2021003 ;13200239;14
20201;20;2;2015  ;20W0103 ;10200156;16
20201;20;2;2015  ;20W0103 ;14200185;16
20201;20;2;2015  ;20W0103 ;14200186;17
20201;20;2;2015  ;20W0103 ;14200191;17
20201;20;2;2015  ;20W0103 ;11200216;20
20201;20;2;2015  ;20W0103 ;11200132;17
20201;20;2;2015  ;20W0103 ;11200142;16
20201;20;2;2015  ;20W0103 ;11200148;16
20201;20;2;2015  ;20W0103 ;14200201;16
20201;20;2;2015  ;20W0103 ;14200224;16
20201;20;2;2015  ;20W0103 ;11200043;16
20201;20;2;2015  ;20W0103 ;13200212;11
20201;20;2;2015  ;20W0103 ;13200223;16
20201;20;2;2015  ;20W0103 ;11200156;17
20201;20;2;2015  ;20W0103 ;11200168;16
20201;20;2;2015  ;20W0103 ;11200169;16
20201;20;2;2015  ;20W0103 ;12200191;16
20201;20;2;2015  ;20W0103 ;12200204;16
20201;20;2;2015  ;20W0103 ;14200052;18
20201;20;2;2015  ;20W0103 ;14200205;16
20201;20;2;2015  ;20W0103 ;14200211;17
20201;20;2;2015  ;20W0103 ;12200189;17
20201;20;2;2015  ;20W0103 ;09200053;16
20201;20;2;2015  ;20W0103 ;15200250;18
20201;20;2;2015  ;20W0103 ;11200165;16
20201;20;2;2015  ;20W0103 ;11200158;17
20201;20;2;2015  ;20W0103 ;13200123;10
20201;20;2;2015  ;20W0103 ;12200190;17
20201;20;2;2015  ;20W0103 ;14200193;10
20201;20;2;2015  ;20W0103 ;10200068;17
20201;20;2;2015  ;20W0103 ;12200061;16
20201;20;2;2015  ;20W0103 ;17200309;16
20201;20;2;2015  ;20W0103 ;12200201;17
20201;20;2;2015  ;20W0103 ;13200048;18
20201;20;2;2015  ;20W0103 ;13200127;16
20201;20;2;2015  ;20W0103 ;14200181;16
20201;20;2;2015  ;20W0103 ;13200055;17
20201;20;2;2015  ;20W0103 ;12200198;17
20201;20;2;2015  ;20W0103 ;11200037;16
20201;20;2;2015  ;20W0103 ;10200143;17
20201;20;2;2015  ;20W0103 ;10200234;17
20201;20;2;2015  ;20W0103 ;11200159;17
20201;20;2;2015  ;20W0103 ;14200187;10
20201;20;2;2015  ;20W0103 ;14200196;17
20201;20;2;2015  ;20W0103 ;14200055;17
20201;20;2;2015  ;20W0103 ;14200058;10
20201;20;2;2015  ;20W0103 ;14200050;10
20201;20;2;2015  ;20W0103 ;09200056;10
20201;20;2;2015  ;20W0103 ;11200215;15
20201;20;2;2015  ;20W0103 ;11200030;16
20201;20;2;2015  ;20W0103 ;13200050;10
20201;20;2;2015  ;20W0103 ;12200058;17
20201;20;2;2015  ;20W0103 ;13200115;16
20201;20;2;2015  ;20W0103 ;14200047;17
20201;20;2;2015  ;20W0103 ;14200194;17
20201;20;2;2015  ;20W0103 ;14200195;17
20201;20;2;2015  ;20W0103 ;14200225;17
20201;20;2;2015  ;20W0103 ;10200144;16
20201;20;2;2015  ;20W0103 ;14200049;16
20201;20;2;2015  ;20W0103 ;14200051;17
20201;20;2;2015  ;20W0103 ;13200120;16
20201;20;2;2015  ;20W0103 ;14200218;16
20201;20;2;2015  ;20W0103 ;14200053;15
20201;20;2;2015  ;20W0103 ;12200205;16
20201;20;2;2015  ;20W0103 ;10200151;16
20201;20;2;2015  ;20W0103 ;14200197;17
20201;20;2;2015  ;20W0103 ;12200070;16
20201;20;2;2015  ;20W0103 ;11200039;17
20201;20;2;2015  ;20W0103 ;10200071;16
20201;20;2;2015  ;20W0104 ;16200229;15
20201;20;2;2015  ;20W0106 ;10200156;19
20201;20;2;2015  ;20W0106 ;14200185;19
20201;20;2;2015  ;20W0106 ;14200186;19
20201;20;2;2015  ;20W0106 ;14200191;18
20201;20;2;2015  ;20W0106 ;11200216;19
20201;20;2;2015  ;20W0106 ;11200132;18
20201;20;2;2015  ;20W0106 ;11200142;18
20201;20;2;2015  ;20W0106 ;14200201;19
20201;20;2;2015  ;20W0106 ;14200224;19
20201;20;2;2015  ;20W0106 ;13200212;15
20201;20;2;2015  ;20W0106 ;13200223;13
20201;20;2;2015  ;20W0106 ;11200156;17
20201;20;2;2015  ;20W0106 ;11200168;19
20201;20;2;2015  ;20W0106 ;11200169;18
20201;20;2;2015  ;20W0106 ;12200191;18
20201;20;2;2015  ;20W0106 ;12200204;19
20201;20;2;2015  ;20W0106 ;14200052;15
20201;20;2;2015  ;20W0106 ;14200205;19
20201;20;2;2015  ;20W0106 ;14200211;19
20201;20;2;2015  ;20W0106 ;12200189;18
20201;20;2;2015  ;20W0106 ;09200053;18
20201;20;2;2015  ;20W0106 ;15200250;17
20201;20;2;2015  ;20W0106 ;13200123;6
20201;20;2;2015  ;20W0106 ;14200193;1
20201;20;2;2015  ;20W0106 ;10200068;14
20201;20;2;2015  ;20W0106 ;17200309;18
20201;20;2;2015  ;20W0106 ;12200201;19
20201;20;2;2015  ;20W0106 ;13200048;17
20201;20;2;2015  ;20W0106 ;13200127;19
20201;20;2;2015  ;20W0106 ;14200181;15
20201;20;2;2015  ;20W0106 ;11200037;18
20201;20;2;2015  ;20W0106 ;10200143;18
20201;20;2;2015  ;20W0106 ;11200159;19
20201;20;2;2015  ;20W0106 ;14200187;18
20201;20;2;2015  ;20W0106 ;14200196;17
20201;20;2;2015  ;20W0106 ;14200055;18
20201;20;2;2015  ;20W0106 ;14200058;15
20201;20;2;2015  ;20W0106 ;14200050;7
20201;20;2;2015  ;20W0106 ;11200215;16
20201;20;2;2015  ;20W0106 ;11200030;17
20201;20;2;2015  ;20W0106 ;13200050;5
20201;20;2;2015  ;20W0106 ;14200047;18
20201;20;2;2015  ;20W0106 ;14200194;18
20201;20;2;2015  ;20W0106 ;14200195;19
20201;20;2;2015  ;20W0106 ;14200225;17
20201;20;2;2015  ;20W0106 ;10200144;16
20201;20;2;2015  ;20W0106 ;14200049;18
20201;20;2;2015  ;20W0106 ;14200051;18
20201;20;2;2015  ;20W0106 ;14200218;18
20201;20;2;2015  ;20W0106 ;14200041;18
20201;20;2;2015  ;20W0106 ;14200053;19
20201;20;2;2015  ;20W0106 ;10200176;19
20201;20;2;2015  ;20W0106 ;14200197;18
20201;20;2;2015  ;20W0106 ;10200071;18
20201;20;2;2015  ;20W0201 ;15200226;11
20201;20;2;2015  ;20W0201 ;17200286;12
20201;20;2;2015  ;20W0201 ;16200207;16
20201;20;2;2015  ;20W0201 ;17200269;12
20201;20;2;2015  ;20W0201 ;17200266;5
20201;20;2;2015  ;20W0201 ;16200229;4
20201;20;2;2015  ;20W0201 ;16200263;0
20201;20;2;2015  ;20W0201 ;16200223;1
20201;20;2;2015  ;20W0203 ;16200263;11
20201;20;2;2015  ;20W0203 ;16200229;11
20201;20;2;2015  ;20W0203 ;15200226;3
20201;20;2;2015  ;20W0203 ;16200263;3
20201;20;2;2015  ;20W0203 ;17200279;13
20201;20;2;2015  ;20W0203 ;16200217;14
20201;20;2;2015  ;20W0203 ;16200255;14
20201;20;2;2015  ;20W0203 ;17200076;2
20201;20;2;2015  ;20W0203 ;17200266;14
20201;20;2;2015  ;20W0203 ;17200286;11
20201;20;2;2015  ;20W0203 ;16200207;15
20201;20;2;2015  ;20W0203 ;16200223;11
20201;20;2;2015  ;20W0203 ;16200225;11
20201;20;2;2015  ;20W0203 ;16200222;13
20201;20;2;2015  ;20W0203 ;17200260;11
20201;20;2;2015  ;20W0203 ;17200076;13
20201;20;2;2015  ;20W0204 ;16200263;13
20201;20;2;2015  ;20W0204 ;17200300;3
20201;20;2;2015  ;20W0204 ;17200309;15
20201;20;2;2015  ;20W0204 ;17200279;14
20201;20;2;2015  ;20W0204 ;14200181;14
20201;20;2;2015  ;20W0204 ;16200207;16
20201;20;2;2015  ;20W0204 ;17200266;14
20201;20;2;2015  ;20W0204 ;17200260;11
20201;20;2;2015  ;20W0205 ;16200229;15
20201;20;2;2015  ;20W0205 ;15200226;13
20201;20;2;2015  ;20W0205 ;17200279;13
20201;20;2;2015  ;20W0205 ;17200076;0
20201;20;2;2015  ;20W0205 ;17200286;16
20201;20;2;2015  ;20W0205 ;17200266;16
20201;20;2;2015  ;20W0206 ;11200148;18
20201;20;2;2015  ;20W0206 ;11200165;18
20201;20;2;2015  ;20W0206 ;11200158;18
20201;20;2;2015  ;20W0206 ;16200263;11
20201;20;2;2015  ;20W0206 ;12200061;18
20201;20;2;2015  ;20W0206 ;18200327;15
20201;20;2;2015  ;20W0206 ;18200328;16
20201;20;2;2015  ;20W0206 ;16200207;18
20201;20;2;2015  ;20W0206 ;12200205;17
20201;20;2;2015  ;20W0206 ;12200070;17
20201;20;2;2015  ;20W0207 ;16200229;14
20201;20;2;2015  ;20W0207 ;16200263;9
20201;20;2;2015  ;20W0207 ;17200076;0
20201;20;2;2015  ;20W0207 ;16200207;15
20201;20;2;2015  ;20W0301 ;17200277;17
20201;20;2;2015  ;20W0301 ;16200056;17
20201;20;2;2015  ;20W0301 ;17200300;5
20201;20;2;2015  ;20W0301 ;16200255;16
20201;20;2;2015  ;20W0301 ;16200250;15
20201;20;2;2015  ;20W0301 ;17200267;17
20201;20;2;2015  ;20W0301 ;18200328;15
20201;20;2;2015  ;20W0301 ;17200256;12
20201;20;2;2015  ;20W0301 ;17200282;5
20201;20;2;2015  ;20W0302 ;17200086;13
20201;20;2;2015  ;20W0302 ;16200209;15
20201;20;2;2015  ;20W0302 ;17200291;11
20201;20;2;2015  ;20W0302 ;17200277;12
20201;20;2;2015  ;20W0302 ;15200202;6
20201;20;2;2015  ;20W0302 ;15200072;11
20201;20;2;2015  ;20W0302 ;16200056;3
20201;20;2;2015  ;20W0302 ;17200319;13
20201;20;2;2015  ;20W0302 ;17200096;12
20201;20;2;2015  ;20W0302 ;17200270;12
20201;20;2;2015  ;20W0302 ;17200259;12
20201;20;2;2015  ;20W0302 ;17200267;12
20201;20;2;2015  ;20W0302 ;17200322;9
20201;20;2;2015  ;20W0302 ;18200330;14
20201;20;2;2015  ;20W0302 ;17200121;1
20201;20;2;2015  ;20W0302 ;16200233;0
20201;20;2;2015  ;20W0302 ;17200269;13
20201;20;2;2015  ;20W0302 ;17200295;11
20201;20;2;2015  ;20W0302 ;17200256;11
20201;20;2;2015  ;20W0302 ;17200075;13
20201;20;2;2015  ;20W0302 ;17200089;15
20201;20;2;2015  ;20W0302 ;17200282;12
20201;20;2;2015  ;20W0302 ;17200278;5
20201;20;2;2015  ;20W0302 ;14200239;12
20201;20;2;2015  ;20W0303 ;16200209;19
20201;20;2;2015  ;20W0303 ;15200202;14
20201;20;2;2015  ;20W0303 ;16200056;0
20201;20;2;2015  ;20W0303 ;17200270;17
20201;20;2;2015  ;20W0303 ;17200267;18
20201;20;2;2015  ;20W0303 ;16200237;16
20201;20;2;2015  ;20W0303 ;18200330;18
20201;20;2;2015  ;20W0303 ;14200052;14
20201;20;2;2015  ;20W0303 ;17200121;8
20201;20;2;2015  ;20W0303 ;17200089;18
20201;20;2;2015  ;20W0303 ;16200240;16
20201;20;2;2015  ;20W0303 ;17200282;17
20201;20;2;2015  ;20W0304 ;17200086;13
20201;20;2;2015  ;20W0304 ;16200209;17
20201;20;2;2015  ;20W0304 ;17200277;12
20201;20;2;2015  ;20W0304 ;15200202;0
20201;20;2;2015  ;20W0304 ;17200258;6
20201;20;2;2015  ;20W0304 ;16200056;11
20201;20;2;2015  ;20W0304 ;17200300;3
20201;20;2;2015  ;20W0304 ;17200334;12
20201;20;2;2015  ;20W0304 ;16200250;13
20201;20;2;2015  ;20W0304 ;17200267;14
20201;20;2;2015  ;20W0304 ;17200322;11
20201;20;2;2015  ;20W0304 ;16200237;12
20201;20;2;2015  ;20W0304 ;17200269;15
20201;20;2;2015  ;20W0304 ;16200207;11
20201;20;2;2015  ;20W0304 ;17200310;16
20201;20;2;2015  ;20W0304 ;17200256;13
20201;20;2;2015  ;20W0304 ;17200075;11
20201;20;2;2015  ;20W0304 ;17200282;12
20201;20;2;2015  ;20W0304 ;17200260;11
20201;20;2;2015  ;20W0304 ;14200239;15
20201;20;2;2015  ;20W0305 ;16200209;13
20201;20;2;2015  ;20W0305 ;17200277;4
20201;20;2;2015  ;20W0305 ;15200213;14
20201;20;2;2015  ;20W0305 ;16200056;15
20201;20;2;2015  ;20W0305 ;15200226;11
20201;20;2;2015  ;20W0305 ;18200327;14
20201;20;2;2015  ;20W0305 ;16200255;15
20201;20;2;2015  ;20W0305 ;16200265;14
20201;20;2;2015  ;20W0305 ;17200286;14
20201;20;2;2015  ;20W0305 ;17200267;14
20201;20;2;2015  ;20W0305 ;16200237;14
20201;20;2;2015  ;20W0305 ;17200121;5
20201;20;2;2015  ;20W0305 ;16200233;0
20201;20;2;2015  ;20W0305 ;16200223;15
20201;20;2;2015  ;20W0305 ;17200089;14
20201;20;2;2015  ;20W0305 ;17200278;12
20201;20;2;2015  ;20W0401 ;17200102;13
20201;20;2;2015  ;20W0401 ;17200102;5
20201;20;2;2015  ;20W0401 ;15200213;5
20201;20;2;2015  ;20W0401 ;12200058;5
20201;20;2;2015  ;20W0401 ;17200319;11
20201;20;2;2015  ;20W0401 ;16200265;5
20201;20;2;2015  ;20W0401 ;17200076;0
20201;20;2;2015  ;20W0401 ;17200270;0
20201;20;2;2015  ;20W0401 ;17200318;3
20201;20;2;2015  ;20W0401 ;17200295;5
20201;20;2;2015  ;20W0401 ;16200240;9
20201;20;2;2015  ;20W0401 ;17200278;0
20201;20;2;2015  ;20W0401 ;16200209;14
20201;20;2;2015  ;20W0401 ;15200202;12
20201;20;2;2015  ;20W0401 ;18200327;14
20201;20;2;2015  ;20W0401 ;17200259;13
20201;20;2;2015  ;20W0401 ;16200081;0
20201;20;2;2015  ;20W0401 ;16200213;15
20201;20;2;2015  ;20W0401 ;16200077;14
20201;20;2;2015  ;20W0401 ;16200233;6
20201;20;2;2015  ;20W0401 ;15200198;14
20201;20;2;2015  ;20W0401 ;17200268;5
20201;20;2;2015  ;20W0401 ;17200260;13
20201;20;2;2015  ;20W0402 ;17200086;11
20201;20;2;2015  ;20W0402 ;12200058;14
20201;20;2;2015  ;20W0402 ;17200334;13
20201;20;2;2015  ;20W0402 ;18200327;13
20201;20;2;2015  ;20W0402 ;16200081;1
20201;20;2;2015  ;20W0402 ;14200052;8
20201;20;2;2015  ;20W0402 ;09200139;0
20201;20;2;2015  ;20W0402 ;15200198;12
20201;20;2;2015  ;20W0402 ;17200302;12
20201;20;2;2015  ;20W0402 ;14200053;12
20201;20;2;2015  ;20W0402 ;11200184;11
20201;20;2;2015  ;20W0402 ;17200268;11
20201;20;2;2015  ;20W0402 ;16200055;1
20201;20;2;2015  ;20W0402 ;16200240;15
20201;20;2;2015  ;20W0402 ;16200209;13
20201;20;2;2015  ;20W0402 ;15200202;0
20201;20;2;2015  ;20W0402 ;17200319;13
20201;20;2;2015  ;20W0402 ;17200076;0
20201;20;2;2015  ;20W0402 ;17200259;9
20201;20;2;2015  ;20W0402 ;16200233;0
20201;20;2;2015  ;20W0402 ;17200295;2
20201;20;2;2015  ;20W0402 ;17200260;3
20201;20;2;2015  ;20W0402 ;17200278;0
20201;20;2;2015  ;20W0403 ;16200257;0
20201;20;2;2015  ;20W0403 ;12200058;9
20201;20;2;2015  ;20W0403 ;17200334;12
20201;20;2;2015  ;20W0403 ;15200241;0
20201;20;2;2015  ;20W0403 ;16200213;12
20201;20;2;2015  ;20W0403 ;16200077;15
20201;20;2;2015  ;20W0403 ;16200237;5
20201;20;2;2015  ;20W0403 ;13200050;0
20201;20;2;2015  ;20W0403 ;17200310;11
20201;20;2;2015  ;20W0403 ;15200198;10
20201;20;2;2015  ;20W0403 ;17200092;13
20201;20;2;2015  ;20W0403 ;16200096;11
20201;20;2;2015  ;20W0403 ;17200333;11
20201;20;2;2015  ;20W0403 ;17200093;13
20201;20;2;2015  ;20W0404 ;13200223;12
20201;20;2;2015  ;20W0404 ;17200102;4
20201;20;2;2015  ;20W0404 ;15200213;12
20201;20;2;2015  ;20W0404 ;16200257;0
20201;20;2;2015  ;20W0404 ;16200255;4
20201;20;2;2015  ;20W0404 ;17200319;12
20201;20;2;2015  ;20W0404 ;16200265;3
20201;20;2;2015  ;20W0404 ;17200259;10
20201;20;2;2015  ;20W0404 ;16200087;11
20201;20;2;2015  ;20W0404 ;16200208;4
20201;20;2;2015  ;20W0404 ;16200213;12
20201;20;2;2015  ;20W0404 ;16200077;11
20201;20;2;2015  ;20W0404 ;18200330;18
20201;20;2;2015  ;20W0404 ;17200315;12
20201;20;2;2015  ;20W0404 ;17200121;2
20201;20;2;2015  ;20W0404 ;17200295;0
20201;20;2;2015  ;20W0404 ;15200198;11
20201;20;2;2015  ;20W0404 ;17200302;12
20201;20;2;2015  ;20W0404 ;17200092;13
20201;20;2;2015  ;20W0404 ;16200055;6
20201;20;2;2015  ;20W0404 ;16200232;15
20201;20;2;2015  ;20W0404 ;15200250;15
20201;20;2;2015  ;20W0404 ;18200328;17
20201;20;2;2015  ;20W0404 ;16200233;0
20201;20;2;2015  ;20W0404 ;17200089;13
20201;20;2;2015  ;20W0405 ;17200291;17
20201;20;2;2015  ;20W0405 ;17200277;14
20201;20;2;2015  ;20W0405 ;17200258;13
20201;20;2;2015  ;20W0405 ;16200257;13
20201;20;2;2015  ;20W0405 ;16200059;16
20201;20;2;2015  ;20W0405 ;16200276;16
20201;20;2;2015  ;20W0405 ;17200334;16
20201;20;2;2015  ;20W0405 ;15200241;15
20201;20;2;2015  ;20W0405 ;18200327;17
20201;20;2;2015  ;20W0405 ;17200319;18
20201;20;2;2015  ;20W0405 ;16200250;17
20201;20;2;2015  ;20W0405 ;15200219;15
20201;20;2;2015  ;20W0405 ;16200087;15
20201;20;2;2015  ;20W0405 ;16200208;16
20201;20;2;2015  ;20W0405 ;16200213;16
20201;20;2;2015  ;20W0405 ;17200114;17
20201;20;2;2015  ;20W0405 ;16200077;18
20201;20;2;2015  ;20W0405 ;17200315;17
20201;20;2;2015  ;20W0405 ;17200310;16
20201;20;2;2015  ;20W0405 ;17200327;16
20201;20;2;2015  ;20W0405 ;16200091;15
20201;20;2;2015  ;20W0405 ;16200233;2
20201;20;2;2015  ;20W0405 ;17200302;17
20201;20;2;2015  ;20W0405 ;17200256;17
20201;20;2;2015  ;20W0405 ;16200216;17
20201;20;2;2015  ;20W0405 ;17200092;18
20201;20;2;2015  ;20W0405 ;16200055;16
20201;20;2;2015  ;20W0405 ;17200333;15
20201;20;2;2015  ;20W0405 ;17200084;16
20201;20;2;2015  ;20W0405 ;17200093;16
20201;20;2;2015  ;20W0405 ;16200219;16
20201;20;2;2015  ;20W0406 ;16200236;13
20201;20;2;2015  ;20W0406 ;16200059;14
20201;20;2;2015  ;20W0406 ;15200241;0
20201;20;2;2015  ;20W0406 ;16200250;13
20201;20;2;2015  ;20W0406 ;16200087;14
20201;20;2;2015  ;20W0406 ;16200208;14
20201;20;2;2015  ;20W0406 ;16200213;12
20201;20;2;2015  ;20W0406 ;16200077;15
20201;20;2;2015  ;20W0406 ;17200269;14
20201;20;2;2015  ;20W0406 ;17200310;14
20201;20;2;2015  ;20W0406 ;16200233;14
20201;20;2;2015  ;20W0406 ;17200302;14
20201;20;2;2015  ;20W0406 ;17200256;12
20201;20;2;2015  ;20W0406 ;17200262;14
20201;20;2;2015  ;20W0406 ;17200092;12
20201;20;2;2015  ;20W0406 ;16200055;14
20201;20;2;2015  ;20W0406 ;17200333;15
20201;20;2;2015  ;20W0406 ;17200084;15
20201;20;2;2015  ;20W0406 ;17200093;13
20201;20;2;2015  ;20W0406 ;17200086;15
20201;20;2;2015  ;20W0406 ;17200277;15
20201;20;2;2015  ;20W0406 ;17200258;14
20201;20;2;2015  ;20W0406 ;16200257;15
20201;20;2;2015  ;20W0406 ;17200334;15
20201;20;2;2015  ;20W0406 ;17200254;15
20201;20;2;2015  ;20W0406 ;17200096;15
20201;20;2;2015  ;20W0406 ;17200259;15
20201;20;2;2015  ;20W0406 ;17200317;16
20201;20;2;2015  ;20W0406 ;17200315;15
20201;20;2;2015  ;20W0406 ;16200219;15
20201;20;2;2015  ;20W0501 ;11200168;18
20201;20;2;2015  ;20W0501 ;17200254;15
20201;20;2;2015  ;20W0501 ;17200315;15
20201;20;2;2015  ;20W0501 ;10200071;13
20201;20;2;2015  ;20W0501 ;14200194;17
20201;20;2;2015  ;20W0501 ;16200236;15
20201;20;2;2015  ;20W0501 ;16200259;17
20201;20;2;2015  ;20W0501 ;13200048;17
20201;20;2;2015  ;20W0501 ;15200067;17
20201;20;2;2015  ;20W0501 ;15200068;17
20201;20;2;2015  ;20W0501 ;16200272;17
20201;20;2;2015  ;20W0501 ;17200322;14
20201;20;2;2015  ;20W0501 ;16200087;16
20201;20;2;2015  ;20W0501 ;16200077;14
20201;20;2;2015  ;20W0501 ;16200091;6
20201;20;2;2015  ;20W0501 ;17200298;15
20201;20;2;2015  ;20W0501 ;17200120;14
20201;20;2;2015  ;20W0501 ;17200092;17
20201;20;2;2015  ;20W0501 ;17200083;16
20201;20;2;2015  ;20W0501 ;17200276;14
20201;20;2;2015  ;20W0501 ;17200333;15
20201;20;2;2015  ;20W0501 ;17200084;15
20201;20;2;2015  ;20W0501 ;17200095;16
20201;20;2;2015  ;20W0502 ;11200168;13
20201;20;2;2015  ;20W0502 ;16200232;15
20201;20;2;2015  ;20W0502 ;10200143;14
20201;20;2;2015  ;20W0502 ;13200223;14
20201;20;2;2015  ;20W0502 ;15200250;15
20201;20;2;2015  ;20W0502 ;13200048;16
20201;20;2;2015  ;20W0502 ;17200254;18
20201;20;2;2015  ;20W0502 ;15200067;15
20201;20;2;2015  ;20W0502 ;15200068;13
20201;20;2;2015  ;20W0502 ;16200272;13
20201;20;2;2015  ;20W0502 ;17200322;12
20201;20;2;2015  ;20W0502 ;16200087;15
20201;20;2;2015  ;20W0502 ;17200315;16
20201;20;2;2015  ;20W0502 ;16200235;19
20201;20;2;2015  ;20W0502 ;17200327;17
20201;20;2;2015  ;20W0502 ;16200091;9
20201;20;2;2015  ;20W0502 ;17200298;17
20201;20;2;2015  ;20W0502 ;17200075;4
20201;20;2;2015  ;20W0502 ;17200089;14
20201;20;2;2015  ;20W0502 ;17200120;15
20201;20;2;2015  ;20W0502 ;17200262;15
20201;20;2;2015  ;20W0502 ;17200092;15
20201;20;2;2015  ;20W0502 ;17200083;14
20201;20;2;2015  ;20W0502 ;17200276;17
20201;20;2;2015  ;20W0502 ;17200333;16
20201;20;2;2015  ;20W0502 ;17200084;17
20201;20;2;2015  ;20W0502 ;17200093;14
20201;20;2;2015  ;20W0502 ;17200095;15
20201;20;2;2015  ;20W0503 ;14200194;10
20201;20;2;2015  ;20W0503 ;10200157;2
20201;20;2;2015  ;20W0503 ;17200294;11
20201;20;2;2015  ;20W0503 ;15200241;2
20201;20;2;2015  ;20W0503 ;15200067;15
20201;20;2;2015  ;20W0503 ;17200261;16
20201;20;2;2015  ;20W0503 ;17200321;16
20201;20;2;2015  ;20W0503 ;16200235;17
20201;20;2;2015  ;20W0503 ;17200115;11
20201;20;2;2015  ;20W0503 ;17200298;15
20201;20;2;2015  ;20W0503 ;11200166;2
20201;20;2;2015  ;20W0503 ;17200120;14
20201;20;2;2015  ;20W0503 ;17200083;11
20201;20;2;2015  ;20W0503 ;16200074;13
20201;20;2;2015  ;20W0503 ;17200331;11
20201;20;2;2015  ;20W0503 ;17200084;14
20201;20;2;2015  ;20W0503 ;13200048;14
20201;20;2;2015  ;20W0503 ;16200243;15
20201;20;2;2015  ;20W0503 ;14200055;16
20201;20;2;2015  ;20W0503 ;17200327;13
20201;20;2;2015  ;20W0503 ;15200081;15
20201;20;2;2015  ;20W0503 ;14200053;13
